name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Guiyang,2020-07-03,29.0,19.0,23.5,32.0,19.0,23.9,20.0,81.8,0.0,0,0.0,,0.0,0.0,30.2,21.6,192.4,1009.3,53.9,10.9,220.2,18.9,7,,2020-07-03T06:04:35,2020-07-03T19:50:52,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-04,30.0,21.9,25.3,32.6,21.9,25.9,20.2,74.5,0.0,0,0.0,,0.0,0.0,43.2,28.8,199.0,1009.0,71.2,12.7,224.8,19.6,7,,2020-07-04T06:04:58,2020-07-04T19:50:50,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-05,30.0,22.6,25.7,32.6,22.6,26.4,20.4,73.8,0.0,0,0.0,,0.0,0.0,47.9,28.8,198.3,1005.9,64.8,12.9,196.5,17.1,6,,2020-07-05T06:05:22,2020-07-05T19:50:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-06,30.0,23.4,26.2,32.6,23.4,27.0,20.9,73.4,0.0,0,0.0,,0.0,0.0,51.5,32.4,200.7,1004.1,75.5,13.3,209.8,18.0,8,,2020-07-06T06:05:47,2020-07-06T19:50:41,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-07,30.0,23.8,26.4,33.3,23.8,27.4,21.2,73.2,0.0,0,0.0,,0.0,0.0,51.1,32.4,198.5,1006.6,78.4,13.2,155.1,13.4,5,,2020-07-07T06:06:12,2020-07-07T19:50:35,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-08,27.0,19.9,22.8,29.2,19.9,22.9,21.1,90.9,57.0,100,16.67,rain,0.0,0.0,36.0,21.5,358.5,1006.4,67.0,8.8,103.2,8.8,3,,2020-07-08T06:06:37,2020-07-08T19:50:28,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2020-07-09,27.1,20.9,23.2,29.2,20.9,23.5,21.3,90.1,24.6,100,20.83,rain,0.0,0.0,25.2,18.0,43.3,1003.4,58.8,8.0,126.9,11.0,6,,2020-07-09T06:07:04,2020-07-09T19:50:19,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-07-10,26.0,21.9,23.6,26.0,21.9,23.6,21.8,89.7,7.0,100,16.67,rain,0.0,0.0,41.4,21.6,191.3,1001.6,53.8,9.8,145.0,12.6,6,,2020-07-10T06:07:30,2020-07-10T19:50:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-07-11,26.0,22.3,23.9,26.0,22.3,23.9,20.5,81.2,0.1,100,4.17,rain,0.0,0.0,59.4,32.4,197.1,1000.7,68.5,12.9,169.8,14.6,6,,2020-07-11T06:07:57,2020-07-11T19:49:57,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2020-07-12,24.0,20.6,22.1,24.0,20.6,22.1,20.2,89.0,37.1,100,16.67,rain,0.0,0.0,39.6,21.6,196.1,1005.2,65.0,10.4,94.1,8.0,4,,2020-07-12T06:08:25,2020-07-12T19:49:44,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-07-13,27.0,20.7,23.5,28.8,20.7,23.7,19.8,80.3,0.7,100,8.33,rain,0.0,0.0,39.6,28.8,201.0,1008.9,66.6,12.4,151.1,12.9,6,,2020-07-13T06:08:53,2020-07-13T19:49:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2020-07-14,30.0,21.8,25.6,31.9,21.8,26.2,19.8,71.4,0.0,0,0.0,,0.0,0.0,52.2,36.0,198.9,1008.5,67.5,12.6,249.9,21.7,8,,2020-07-14T06:09:21,2020-07-14T19:49:15,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-15,31.0,22.0,26.3,34.6,22.0,27.3,20.4,71.2,0.0,0,0.0,,0.0,0.0,54.7,32.4,199.5,1006.1,63.3,12.6,284.7,24.8,9,,2020-07-15T06:09:50,2020-07-15T19:48:58,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-16,31.0,24.0,26.5,33.7,24.0,27.4,20.9,71.8,0.0,0,0.0,,0.0,0.0,58.3,32.4,196.5,1004.5,54.0,12.4,219.5,18.9,7,,2020-07-16T06:10:19,2020-07-16T19:48:40,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-17,29.0,20.9,25.8,31.4,20.9,26.5,20.6,73.4,12.0,100,4.17,rain,0.0,0.0,56.2,36.0,198.6,1005.0,71.8,12.3,150.6,13.0,5,,2020-07-17T06:10:48,2020-07-17T19:48:21,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2020-07-18,29.0,20.8,23.8,32.0,20.8,24.3,21.0,85.6,21.6,100,12.5,rain,0.0,0.0,56.5,32.4,208.1,1005.1,60.9,11.6,196.8,16.7,6,,2020-07-18T06:11:17,2020-07-18T19:48:00,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-07-19,26.0,20.5,22.5,26.0,20.5,22.5,19.9,85.8,37.1,100,16.67,rain,0.0,0.0,36.0,14.4,21.8,1007.9,63.5,10.4,145.2,12.7,5,,2020-07-19T06:11:47,2020-07-19T19:47:38,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-07-20,23.5,19.9,21.3,23.5,19.9,21.3,19.5,89.6,3.0,100,8.33,rain,0.0,0.0,28.8,14.4,51.4,1010.3,54.9,10.2,103.7,8.9,3,,2020-07-20T06:12:17,2020-07-20T19:47:15,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2020-07-21,28.0,20.9,24.0,29.7,20.9,24.1,20.2,79.9,1.3,100,8.33,rain,0.0,0.0,64.8,39.6,199.8,1009.2,64.0,12.1,188.2,16.3,8,,2020-07-21T06:12:47,2020-07-21T19:46:50,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2020-07-22,28.0,22.5,24.6,29.7,22.5,24.8,19.7,74.5,0.0,0,0.0,,0.0,0.0,64.1,36.0,196.6,1008.1,71.1,13.4,200.6,17.3,7,,2020-07-22T06:13:17,2020-07-22T19:46:24,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-23,30.0,22.0,25.4,32.6,22.0,26.1,20.0,72.8,0.0,0,0.0,,0.0,0.0,56.9,28.8,194.3,1008.4,61.5,13.2,210.4,18.2,7,,2020-07-23T06:13:48,2020-07-23T19:45:57,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-24,32.0,23.3,26.7,34.9,23.3,27.7,20.6,69.9,0.0,0,0.0,,0.0,0.0,51.5,28.8,191.0,1009.1,69.1,12.8,230.1,19.9,8,,2020-07-24T06:14:18,2020-07-24T19:45:28,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-25,32.0,23.7,26.8,35.8,23.7,28.0,21.1,71.4,0.0,0,0.0,,0.0,0.0,50.0,28.8,189.9,1008.6,73.0,12.3,226.2,19.6,7,,2020-07-25T06:14:49,2020-07-25T19:44:59,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-26,26.0,20.4,23.5,26.0,20.4,23.5,20.2,81.9,28.1,100,12.5,rain,0.0,0.0,36.0,25.2,233.9,1008.8,64.7,12.0,102.4,8.9,4,,2020-07-26T06:15:19,2020-07-26T19:44:28,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2020-07-27,30.0,20.0,24.3,30.0,20.0,24.3,17.3,68.2,0.0,0,0.0,,0.0,0.0,36.0,21.6,52.6,1008.5,50.9,12.7,257.0,22.2,8,,2020-07-27T06:15:50,2020-07-27T19:43:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-28,30.0,17.0,24.1,30.8,17.0,24.3,17.1,68.3,0.0,0,0.0,,0.0,0.0,36.0,14.4,77.7,1009.9,36.0,12.1,292.8,25.3,10,,2020-07-28T06:16:21,2020-07-28T19:43:22,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-29,32.0,18.0,25.0,32.9,18.0,25.4,18.2,68.5,0.0,0,0.0,,0.0,0.0,33.5,18.0,176.7,1009.9,41.9,12.5,266.9,23.1,9,,2020-07-29T06:16:52,2020-07-29T19:42:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-30,32.0,22.0,26.5,33.5,22.0,27.1,19.6,67.8,0.0,0,0.0,,0.0,0.0,40.0,25.2,183.1,1010.0,45.5,12.6,239.5,20.7,8,,2020-07-30T06:17:22,2020-07-30T19:42:12,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-07-31,31.0,22.0,25.8,32.4,22.0,26.5,20.0,71.4,0.0,0,0.0,,0.0,0.0,32.4,14.4,159.4,1009.8,55.0,12.4,211.8,18.3,7,,2020-07-31T06:17:53,2020-07-31T19:41:35,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-01,31.0,20.0,24.5,32.4,20.0,25.0,20.1,78.1,0.7,100,4.17,rain,0.0,0.0,39.6,14.4,57.3,1009.4,64.5,11.3,225.4,19.6,8,,2020-08-01T06:18:24,2020-08-01T19:40:57,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-02,29.0,20.0,24.7,30.8,20.0,25.3,19.8,75.4,0.0,0,0.0,,0.0,0.0,39.6,14.4,72.6,1008.1,53.8,12.7,205.5,17.5,6,,2020-08-02T06:18:54,2020-08-02T19:40:17,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-03,29.0,21.8,24.5,30.8,21.8,24.9,20.3,78.5,1.3,100,12.5,rain,0.0,0.0,29.5,14.4,132.0,1007.1,61.7,12.2,222.5,19.1,8,,2020-08-03T06:19:25,2020-08-03T19:39:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-08-04,30.0,21.0,25.2,32.6,21.0,25.9,20.3,75.5,0.0,0,0.0,,0.0,0.0,28.8,14.4,192.3,1006.7,45.7,13.2,238.3,20.5,8,,2020-08-04T06:19:55,2020-08-04T19:38:55,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-05,30.0,22.0,25.8,31.9,22.0,26.5,20.3,72.6,0.0,0,0.0,,0.0,0.0,32.8,14.4,176.0,1007.9,58.3,13.1,219.2,18.7,8,,2020-08-05T06:20:25,2020-08-05T19:38:13,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-06,30.0,22.0,24.6,31.9,22.0,25.0,20.5,78.8,0.3,100,4.17,rain,0.0,0.0,44.3,21.6,192.2,1009.5,65.0,12.9,202.3,17.3,8,,2020-08-06T06:20:56,2020-08-06T19:37:29,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-07,29.0,21.5,24.8,31.4,21.5,25.4,20.3,76.8,1.1,100,8.33,rain,0.0,0.0,53.3,32.4,201.7,1008.8,70.9,13.4,190.6,16.6,7,,2020-08-07T06:21:26,2020-08-07T19:36:44,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2020-08-08,30.0,22.5,25.7,32.6,22.5,26.5,20.3,73.1,0.0,0,0.0,,0.0,0.0,48.6,25.2,198.0,1006.7,69.6,13.4,169.8,14.7,7,,2020-08-08T06:21:56,2020-08-08T19:35:59,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-09,28.0,22.4,24.3,29.7,22.4,24.6,20.5,80.2,4.0,100,8.33,rain,0.0,0.0,37.4,25.2,215.8,1005.5,51.1,12.7,168.1,14.5,5,,2020-08-09T06:22:25,2020-08-09T19:35:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-10,34.0,21.9,26.8,37.3,21.9,28.0,20.9,72.3,0.0,0,0.0,,0.0,0.0,33.5,18.0,200.5,1004.3,68.5,12.4,228.7,19.9,8,,2020-08-10T06:22:55,2020-08-10T19:34:24,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-11,30.0,23.0,25.7,32.6,23.0,26.4,20.8,75.1,0.1,100,4.17,rain,0.0,0.0,47.9,25.2,177.7,1004.5,64.6,12.7,190.1,16.4,7,,2020-08-11T06:23:24,2020-08-11T19:33:35,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-12,28.0,22.0,24.5,30.7,22.0,24.6,20.9,80.8,1.7,100,16.67,rain,0.0,0.0,59.8,25.2,194.8,1007.4,68.1,12.2,193.1,16.6,6,,2020-08-12T06:23:54,2020-08-12T19:32:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-08-13,30.0,22.8,25.1,31.9,22.8,25.5,19.9,73.5,0.0,0,0.0,,0.0,0.0,51.5,32.4,189.3,1009.1,71.1,13.0,176.5,15.2,7,,2020-08-13T06:24:23,2020-08-13T19:31:55,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-14,31.0,20.9,24.4,32.4,20.9,24.8,19.3,74.5,0.5,100,4.17,rain,0.0,0.0,52.2,28.8,193.6,1008.9,64.2,12.9,197.8,16.9,7,,2020-08-14T06:24:52,2020-08-14T19:31:03,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-15,28.0,21.5,23.9,29.2,21.5,24.0,19.0,74.3,0.0,0,0.0,,0.0,0.0,55.4,28.8,194.0,1007.6,59.8,13.4,179.9,15.6,6,,2020-08-15T06:25:21,2020-08-15T19:30:11,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-16,27.0,21.5,23.9,28.2,21.5,24.0,18.3,71.2,0.0,0,0.0,,0.0,0.0,55.4,28.8,184.6,1008.3,70.1,13.4,192.3,16.6,6,,2020-08-16T06:25:49,2020-08-16T19:29:18,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-17,27.0,20.0,23.1,27.9,20.0,23.1,18.2,74.4,1.5,100,12.5,rain,0.0,0.0,51.8,21.6,163.3,1010.2,59.1,13.4,194.1,16.8,7,,2020-08-17T06:26:18,2020-08-17T19:28:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-18,29.0,20.0,23.6,29.5,20.0,23.8,18.1,72.5,1.0,100,4.17,rain,0.0,0.0,50.4,14.4,175.6,1012.1,60.5,13.4,129.7,11.1,6,,2020-08-18T06:26:46,2020-08-18T19:27:28,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-19,27.1,18.6,22.5,28.2,18.6,22.7,17.9,76.5,0.2,100,4.17,rain,0.0,0.0,27.4,18.0,16.7,1012.1,61.7,10.5,253.1,21.7,9,,2020-08-19T06:27:14,2020-08-19T19:26:33,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-20,30.0,20.0,23.5,30.8,20.0,23.7,19.0,77.3,5.0,100,4.17,rain,0.0,0.0,39.6,21.6,26.8,1011.5,68.1,11.5,165.1,14.3,6,,2020-08-20T06:27:42,2020-08-20T19:25:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-21,29.0,20.9,22.9,30.3,20.9,23.1,19.9,84.1,25.0,100,8.33,rain,0.0,0.0,38.9,18.0,178.8,1012.0,65.7,9.9,142.5,12.3,5,,2020-08-21T06:28:10,2020-08-21T19:24:39,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2020-08-22,30.0,19.8,24.6,31.3,19.8,25.1,19.3,74.0,3.0,100,8.33,rain,0.0,0.0,42.5,25.2,195.8,1011.9,58.7,12.4,195.3,16.9,7,,2020-08-22T06:28:38,2020-08-22T19:23:41,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2020-08-23,32.0,21.0,25.9,32.9,21.0,26.3,19.1,68.5,0.0,0,0.0,,0.0,0.0,57.2,32.4,197.2,1008.6,66.8,13.0,243.1,21.1,8,,2020-08-23T06:29:05,2020-08-23T19:22:42,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-24,33.0,21.5,25.0,34.6,21.5,25.4,19.7,73.2,3.2,100,8.33,rain,0.0,0.0,40.7,25.2,213.9,1007.7,57.9,12.7,150.8,12.9,4,,2020-08-24T06:29:32,2020-08-24T19:21:43,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2020-08-25,30.0,20.8,24.1,30.4,20.8,24.1,15.9,61.3,0.0,0,0.0,,0.0,0.0,43.2,21.6,27.8,1008.8,52.2,13.3,251.5,21.8,8,,2020-08-25T06:29:59,2020-08-25T19:20:43,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-26,33.0,16.0,24.3,32.3,16.0,24.1,15.2,62.1,0.0,0,0.0,,0.0,0.0,32.4,18.0,50.4,1008.2,12.7,12.3,297.1,25.6,10,,2020-08-26T06:30:26,2020-08-26T19:19:42,0.25,Clear,Clear conditions throughout the day.,clear-day,"ZUGY,57816099999"
Guiyang,2020-08-27,33.0,17.0,24.9,32.3,17.0,24.7,15.5,60.7,0.0,0,0.0,,0.0,0.0,38.9,25.2,155.8,1005.7,16.8,12.3,293.4,25.3,9,,2020-08-27T06:30:53,2020-08-27T19:18:41,0.29,Clear,Clear conditions throughout the day.,clear-day,"ZUGY,57816099999"
Guiyang,2020-08-28,33.0,21.0,26.2,34.6,21.0,26.7,17.0,57.7,0.0,0,0.0,,0.0,0.0,44.3,21.6,176.2,1006.4,64.1,13.4,230.8,19.9,8,,2020-08-28T06:31:19,2020-08-28T19:17:39,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-29,34.0,21.0,26.5,35.8,21.0,27.1,18.5,63.0,0.0,0,0.0,,0.0,0.0,41.0,21.6,186.7,1008.7,65.6,12.9,241.1,20.8,8,,2020-08-29T06:31:46,2020-08-29T19:16:37,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-30,33.1,20.0,26.4,32.7,20.0,26.4,16.6,57.1,0.0,0,0.0,,0.0,0.0,38.2,18.0,171.6,1010.0,30.6,13.2,242.0,21.0,8,,2020-08-30T06:32:12,2020-08-30T19:15:34,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-08-31,31.1,20.0,24.0,31.5,20.0,24.0,18.0,71.7,0.0,0,0.0,,0.0,0.0,32.4,21.6,130.7,1013.2,48.4,11.2,225.4,19.5,7,,2020-08-31T06:32:38,2020-08-31T19:14:30,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-09-01,32.0,17.0,24.4,31.6,17.0,24.4,16.9,67.3,0.0,0,0.0,,0.0,0.0,32.4,10.8,90.5,1013.3,29.3,9.6,245.7,21.3,8,,2020-09-01T06:33:04,2020-09-01T19:13:26,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-09-02,34.0,18.0,24.8,34.1,18.0,24.9,17.6,68.1,0.0,0,0.0,,0.0,0.0,39.6,18.0,71.9,1012.9,38.3,9.5,223.1,19.2,8,,2020-09-02T06:33:30,2020-09-02T19:12:22,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-09-03,28.0,19.6,22.2,30.1,19.6,22.3,19.9,87.7,20.6,100,8.33,rain,0.0,0.0,39.6,18.0,74.5,1014.3,55.0,7.4,87.5,7.5,3,,2020-09-03T06:33:56,2020-09-03T19:11:17,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2020-09-04,31.0,19.0,23.7,32.4,19.0,24.1,19.5,80.3,0.0,0,0.0,,0.0,0.0,43.2,25.2,189.4,1012.1,58.5,7.9,175.9,15.3,7,,2020-09-04T06:34:22,2020-09-04T19:10:12,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-09-05,31.0,20.0,24.5,33.0,20.0,25.1,20.0,78.0,0.0,0,0.0,,0.0,0.0,39.6,21.4,183.2,1009.3,56.8,7.9,166.3,14.4,6,,2020-09-05T06:34:47,2020-09-05T19:09:07,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-09-06,24.0,19.2,21.0,24.0,19.2,21.0,19.4,91.2,53.0,100,20.83,rain,0.0,0.0,45.4,18.0,354.2,1009.1,61.5,10.2,21.9,1.9,1,,2020-09-06T06:35:13,2020-09-06T19:08:01,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-09-07,21.0,18.4,19.5,21.0,18.4,19.5,17.6,88.5,0.0,0,0.0,,0.0,0.0,36.0,21.6,33.4,1012.2,75.6,12.0,69.4,6.1,3,,2020-09-07T06:35:38,2020-09-07T19:06:54,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-09-08,25.1,18.6,21.5,25.1,18.6,21.5,18.9,85.8,0.3,100,4.17,rain,0.0,0.0,25.2,10.8,49.6,1013.9,57.5,11.7,151.9,13.2,5,,2020-09-08T06:36:03,2020-09-08T19:05:48,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2020-09-09,29.0,20.0,24.0,30.3,20.0,24.4,19.8,78.9,2.1,100,8.33,rain,0.0,0.0,26.6,21.6,178.0,1011.9,54.4,11.7,195.1,16.8,7,,2020-09-09T06:36:29,2020-09-09T19:04:41,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2020-09-10,26.0,20.8,22.5,26.0,20.8,22.5,19.9,85.3,0.0,0,0.0,,0.0,0.0,33.8,14.4,265.2,1009.2,68.0,11.9,87.3,7.4,4,,2020-09-10T06:36:54,2020-09-10T19:03:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2020-09-11,21.0,17.8,19.8,21.0,17.8,19.8,18.7,93.2,11.1,100,16.67,rain,0.0,0.0,32.4,18.0,30.2,1012.4,67.9,9.6,37.4,3.1,2,,2020-09-11T06:37:19,2020-09-11T19:02:27,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2020-09-12,21.0,17.4,18.7,21.0,17.4,18.7,17.6,93.6,0.1,100,4.17,rain,0.0,0.0,32.4,14.4,24.5,1016.2,62.0,10.9,29.5,2.7,1,,2020-09-12T06:37:44,2020-09-12T19:01:19,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2020-09-13,20.0,17.5,18.7,20.0,17.5,18.7,18.1,96.1,6.1,100,16.67,rain,0.0,0.0,31.0,14.4,15.2,1016.1,60.1,9.4,24.9,2.1,1,,2020-09-13T06:38:10,2020-09-13T19:00:12,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2020-09-14,18.0,16.0,17.1,18.0,16.0,17.1,16.7,97.0,66.7,100,29.17,rain,0.0,0.0,40.0,18.0,13.5,1014.5,66.1,7.0,23.7,2.1,1,,2020-09-14T06:38:35,2020-09-14T18:59:04,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-09-15,20.0,16.9,17.9,20.0,16.9,17.9,17.3,96.6,15.7,100,16.67,rain,0.0,0.0,35.6,14.4,13.4,1012.3,64.7,8.8,34.0,2.7,2,,2020-09-15T06:39:00,2020-09-15T18:57:56,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-09-16,20.0,16.9,18.2,20.0,16.9,18.2,17.6,96.3,16.3,100,20.83,rain,0.0,0.0,28.8,10.8,22.1,1012.0,54.2,8.0,41.0,3.5,2,,2020-09-16T06:39:25,2020-09-16T18:56:48,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2020-09-17,19.0,15.0,17.5,19.0,15.0,17.5,16.8,95.9,60.0,100,20.83,rain,0.0,0.0,33.5,18.0,30.3,1015.6,61.4,7.1,14.5,1.3,1,,2020-09-17T06:39:50,2020-09-17T18:55:40,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
